id,contributors,day,score,temperature_deviation,temperature_trend_deviation,timestamp
ff05672e-5ee9-449d-a300-d39f043a8a07,"{'activity_balance': 78, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 77, 'previous_night': 82, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 79}",4/10/2024,87,-0.09,0.07,2024-04-10T00:00:00+00:00
4a0edcd8-8def-4d50-b0a2-8002220b3be1,"{'activity_balance': 89, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 79, 'previous_night': 68, 'recovery_index': 96, 'resting_heart_rate': 98, 'sleep_balance': 71}",4/11/2024,84,-0.06,-0.08,2024-04-10T18:00:00-06:00
d5ba47fa-cf74-48da-99a3-1ba9900ab271,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 100, 'previous_day_activity': 79, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 75}",4/12/2024,85,-0.02,-0.01,2024-04-12T00:00:00+00:00
d46ae46b-47a1-47d8-bf31-2b536285db3d,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 98, 'previous_day_activity': 78, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 73, 'sleep_balance': 78}",4/13/2024,82,0.04,-0.01,2024-04-13T00:00:00+00:00
f85fcd83-2bba-44a4-818b-330fddb4b11e,"{'activity_balance': 75, 'body_temperature': 94, 'hrv_balance': 97, 'previous_day_activity': 87, 'previous_night': 72, 'recovery_index': 54, 'resting_heart_rate': 65, 'sleep_balance': 75}",4/14/2024,77,0.13,0.04,2024-04-14T00:00:00+00:00
67de6001-c6cf-4a91-9c25-e4f7df2207e3,"{'activity_balance': 65, 'body_temperature': 100, 'hrv_balance': 93, 'previous_day_activity': 83, 'previous_night': 71, 'recovery_index': 98, 'resting_heart_rate': 100, 'sleep_balance': 78}",4/15/2024,85,-0.1,-0.01,2024-04-15T00:00:00+00:00
5ddc2075-e02e-435e-93c6-43d66014c704,"{'activity_balance': 58, 'body_temperature': 99, 'hrv_balance': 99, 'previous_day_activity': 66, 'previous_night': 77, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 80}",4/16/2024,85,-0.17,0,2024-04-16T00:00:00+00:00
b455fbd6-8a71-4800-95b5-45f5ff9985ec,"{'activity_balance': 75, 'body_temperature': 85, 'hrv_balance': 85, 'previous_day_activity': 85, 'previous_night': 84, 'recovery_index': 100, 'resting_heart_rate': 47, 'sleep_balance': 81}",4/17/2024,79,0.25,0.14,2024-04-17T00:00:00+00:00
bbc7dce8-b8f2-421b-bdc4-d23ddb0e0383,"{'activity_balance': 60, 'body_temperature': 95, 'hrv_balance': 98, 'previous_day_activity': 80, 'previous_night': 67, 'recovery_index': 95, 'resting_heart_rate': 81, 'sleep_balance': 76}",4/18/2024,81,0.13,0,2024-04-18T00:00:00+00:00
36feb5d0-32b4-49e0-b30a-2d9a94fd0476,"{'activity_balance': 69, 'body_temperature': 100, 'hrv_balance': 99, 'previous_day_activity': 88, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 83}",4/19/2024,87,0.02,0.01,2024-04-19T00:00:00+00:00
7b5c6d7a-7525-4847-8818-e0d20628c448,"{'activity_balance': 44, 'body_temperature': 96, 'hrv_balance': 100, 'previous_day_activity': 5, 'previous_night': 64, 'recovery_index': 69, 'resting_heart_rate': 65, 'sleep_balance': 77}",4/20/2024,67,0.11,0.18,2024-04-20T00:00:00+00:00
fd1f44d4-cd1a-4925-bfea-3c818bbd0878,"{'activity_balance': 80, 'body_temperature': 93, 'hrv_balance': 95, 'previous_day_activity': 88, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 33, 'sleep_balance': 78}",4/21/2024,77,0.15,0.13,2024-04-21T00:00:00+00:00
25d19be8-1ac0-4ccb-86f7-4d5458e1d920,"{'activity_balance': 56, 'body_temperature': 100, 'hrv_balance': 82, 'previous_day_activity': 91, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 59, 'sleep_balance': 78}",4/22/2024,77,0.02,0.06,2024-04-22T00:00:00+00:00
b32fabf0-e9e4-4e00-a30a-5abafdb79de7,"{'activity_balance': 62, 'body_temperature': 100, 'hrv_balance': 91, 'previous_day_activity': 75, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 84, 'sleep_balance': 78}",4/23/2024,81,-0.11,0.05,2024-04-23T00:00:00+00:00
bf653f1e-b6ea-456b-aedc-971cc990948c,"{'activity_balance': 76, 'body_temperature': 100, 'hrv_balance': 74, 'previous_day_activity': 94, 'previous_night': 75, 'recovery_index': 91, 'resting_heart_rate': 84, 'sleep_balance': 74}",4/24/2024,81,-0.02,0.08,2024-04-24T00:00:00+00:00
671950ce-96e2-47a8-bf6f-85b7dd7ad6e7,"{'activity_balance': 73, 'body_temperature': 100, 'hrv_balance': 67, 'previous_day_activity': 89, 'previous_night': 62, 'recovery_index': 100, 'resting_heart_rate': 84, 'sleep_balance': 73}",4/25/2024,78,-0.09,-0.01,2024-04-25T00:00:00+00:00
27a7535d-3970-4467-96c4-9c011d7342ff,"{'activity_balance': 63, 'body_temperature': 97, 'hrv_balance': 53, 'previous_day_activity': 72, 'previous_night': 63, 'recovery_index': 1, 'resting_heart_rate': 100, 'sleep_balance': 72}",4/26/2024,66,-0.25,-0.11,2024-04-26T00:00:00+00:00
a3350915-5606-4cdc-8f8d-b19e7e3d91a1,"{'activity_balance': 88, 'body_temperature': 99, 'hrv_balance': 36, 'previous_day_activity': 90, 'previous_night': 69, 'recovery_index': 76, 'resting_heart_rate': 83, 'sleep_balance': 69}",4/27/2024,73,0.08,0.03,2024-04-27T00:00:00+00:00
959ef95f-8498-4f3a-bfb9-cd50726a9e2e,"{'activity_balance': 76, 'body_temperature': 95, 'hrv_balance': 70, 'previous_day_activity': 87, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 59, 'sleep_balance': 70}",4/28/2024,76,0.13,0,2024-04-28T00:00:00+00:00
27a3115d-0dfd-4312-b5b8-4041a211bfc8,"{'activity_balance': 76, 'body_temperature': 100, 'hrv_balance': 70, 'previous_day_activity': 87, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 59, 'sleep_balance': 70}",4/28/2024,76,-0.15,,2024-04-28T00:00:00+00:00
b5c12bac-9f23-4e8d-881b-47b4e102030a,"{'activity_balance': 83, 'body_temperature': 99, 'hrv_balance': 29, 'previous_day_activity': 92, 'previous_night': 70, 'recovery_index': 84, 'resting_heart_rate': 100, 'sleep_balance': 66}",4/29/2024,74,-0.32,,2024-04-29T00:00:00+00:00
a0bcc87e-2b02-461a-afc8-737054f51038,"{'activity_balance': 82, 'body_temperature': 100, 'hrv_balance': 79, 'previous_day_activity': 90, 'previous_night': 71, 'recovery_index': 84, 'resting_heart_rate': 93, 'sleep_balance': 71}",4/30/2024,81,-0.2,,2024-04-30T00:00:00+00:00
bea872ea-3fb6-41b0-8653-b92eccc875df,"{'activity_balance': 87, 'body_temperature': 97, 'hrv_balance': 60, 'previous_day_activity': 87, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 76, 'sleep_balance': 67}",5/1/2024,78,-0.39,,2024-05-01T00:00:00+00:00
19a4b3ab-2f04-4d88-b1dc-79ca43ed029a,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 77, 'previous_day_activity': 89, 'previous_night': 63, 'recovery_index': 93, 'resting_heart_rate': 100, 'sleep_balance': 70}",5/2/2024,82,-0.22,-0.11,2024-05-02T00:00:00+00:00
34816219-ddeb-4d03-b557-6dc40c24a2ad,"{'activity_balance': 83, 'body_temperature': 100, 'hrv_balance': 68, 'previous_day_activity': 80, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 76, 'sleep_balance': 71}",5/3/2024,78,-0.11,-0.18,2024-05-03T00:00:00+00:00
2cce7dba-1e2a-4b55-ae48-baba04d8270d,"{'activity_balance': 90, 'body_temperature': 85, 'hrv_balance': 86, 'previous_day_activity': 85, 'previous_night': 60, 'recovery_index': 100, 'resting_heart_rate': 10, 'sleep_balance': 70}",5/4/2024,70,0.31,-0.08,2024-05-04T00:00:00+00:00
fe181dca-9fe8-466b-91fc-b08efbc88768,"{'activity_balance': 83, 'body_temperature': 100, 'hrv_balance': 81, 'previous_day_activity': 79, 'previous_night': 49, 'recovery_index': 82, 'resting_heart_rate': 44, 'sleep_balance': 62}",5/5/2024,68,-0.04,-0.11,2024-05-05T00:00:00+00:00
74f29cd6-fd4f-4a4c-87e2-de489009958f,"{'activity_balance': 82, 'body_temperature': 91, 'hrv_balance': 69, 'previous_day_activity': 85, 'previous_night': 69, 'recovery_index': 69, 'resting_heart_rate': 45, 'sleep_balance': 62}",5/6/2024,69,0.2,0.1,2024-05-06T00:00:00+00:00
023639a3-568c-485f-86e3-14439dda211f,"{'activity_balance': 84, 'body_temperature': 66, 'hrv_balance': 92, 'previous_day_activity': 85, 'previous_night': 58, 'recovery_index': 30, 'resting_heart_rate': 30, 'sleep_balance': 54}",5/7/2024,56,0.52,0.34,2024-05-07T00:00:00+00:00
a65a0784-5e13-4336-ba48-2fe12544e762,"{'activity_balance': 73, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 80, 'previous_night': 83, 'recovery_index': 100, 'resting_heart_rate': 64, 'sleep_balance': 58}",5/8/2024,78,-0.12,0.01,2024-05-08T00:00:00+00:00
0955e867-a689-4d5d-9386-0914a583b60a,"{'activity_balance': 86, 'body_temperature': 100, 'hrv_balance': 78, 'previous_day_activity': 87, 'previous_night': 70, 'recovery_index': 99, 'resting_heart_rate': 81, 'sleep_balance': 47}",5/9/2024,77,-0.09,0.17,2024-05-09T00:00:00+00:00
00558baf-8fff-4c8b-b7fc-2e7fdc923941,"{'activity_balance': 68, 'body_temperature': 90, 'hrv_balance': 99, 'previous_day_activity': 73, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 32, 'sleep_balance': 57}",5/10/2024,71,0.19,0.28,2024-05-10T00:00:00+00:00
63118d34-8e83-4cce-ae50-cfcf0e42e377,"{'activity_balance': 85, 'body_temperature': 86, 'hrv_balance': 94, 'previous_day_activity': 96, 'previous_night': 60, 'recovery_index': 50, 'resting_heart_rate': 58, 'sleep_balance': 53}",5/11/2024,71,0.24,0.06,2024-05-11T00:00:00+00:00
79b57c52-5c77-4961-9f01-003abb57c66d,"{'activity_balance': 78, 'body_temperature': 100, 'hrv_balance': 94, 'previous_day_activity': 92, 'previous_night': 83, 'recovery_index': 100, 'resting_heart_rate': 83, 'sleep_balance': 64}",5/12/2024,84,-0.08,0.01,2024-05-12T00:00:00+00:00
7c36fd01-761b-449f-8ec4-be118760d8c4,"{'activity_balance': 74, 'body_temperature': 100, 'hrv_balance': 100, 'previous_day_activity': 86, 'previous_night': 62, 'recovery_index': 68, 'resting_heart_rate': 100, 'sleep_balance': 51}",5/13/2024,77,-0.07,0.14,2024-05-13T00:00:00+00:00
f78bc401-141e-4aa9-b417-ff578ddd5002,"{'activity_balance': 82, 'body_temperature': 98, 'hrv_balance': 99, 'previous_day_activity': 78, 'previous_night': 80, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 69}",5/14/2024,86,-0.2,0.04,2024-05-14T00:00:00+00:00
068beaa1-b3e3-49a5-a3fb-9ffc4469dc2f,"{'activity_balance': 65, 'body_temperature': 100, 'hrv_balance': 98, 'previous_day_activity': 72, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 99, 'sleep_balance': 63}",5/15/2024,82,-0.1,-0.05,2024-05-15T00:00:00+00:00
28dc5a35-e15b-436b-b6c9-4b08819339ac,"{'activity_balance': 79, 'body_temperature': 97, 'hrv_balance': 98, 'previous_day_activity': 93, 'previous_night': 91, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 70}",5/16/2024,89,-0.24,-0.13,2024-05-16T00:00:00+00:00
005dcfc9-8a46-4afa-8990-6684310c2d55,"{'activity_balance': 69, 'body_temperature': 100, 'hrv_balance': 96, 'previous_day_activity': 92, 'previous_night': 87, 'recovery_index': 100, 'resting_heart_rate': 98, 'sleep_balance': 74}",5/17/2024,87,-0.05,-0.09,2024-05-17T00:00:00+00:00
b30c419d-16ab-403e-8a04-4bdf9028f49c,"{'activity_balance': 60, 'body_temperature': 99, 'hrv_balance': 94, 'previous_day_activity': 82, 'previous_night': 81, 'recovery_index': 78, 'resting_heart_rate': 93, 'sleep_balance': 78}",5/18/2024,82,-0.17,-0.13,2024-05-18T00:00:00+00:00
c588cec1-e9f6-4580-8992-0550a79f210d,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 100, 'previous_day_activity': 86, 'previous_night': 80, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 90}",5/19/2024,90,-0.12,-0.12,2024-05-19T00:00:00+00:00
65e9727d-8b92-4340-b9ef-24875f463402,"{'activity_balance': 71, 'body_temperature': 96, 'hrv_balance': 87, 'previous_day_activity': 94, 'previous_night': 77, 'recovery_index': 94, 'resting_heart_rate': 81, 'sleep_balance': 87}",5/20/2024,84,-0.26,-0.12,2024-05-20T00:00:00+00:00
6b8a26ce-7b3b-4f0d-97fe-2210bfe37ead,"{'activity_balance': 71, 'body_temperature': 99, 'hrv_balance': 99, 'previous_day_activity': 82, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 99, 'sleep_balance': 92}",5/21/2024,89,-0.16,-0.13,2024-05-21T00:00:00+00:00
698e3a05-21c0-4f90-8b95-ddcd81791315,"{'activity_balance': 81, 'body_temperature': 100, 'hrv_balance': 100, 'previous_day_activity': 80, 'previous_night': 76, 'recovery_index': 76, 'resting_heart_rate': 100, 'sleep_balance': 92}",5/22/2024,88,0.01,-0.07,2024-05-22T00:00:00+00:00
37a3924b-2f18-4dc2-8711-e577d576baff,"{'activity_balance': 63, 'body_temperature': 100, 'hrv_balance': 94, 'previous_day_activity': 67, 'previous_night': 92, 'recovery_index': 80, 'resting_heart_rate': 100, 'sleep_balance': 97}",5/23/2024,87,-0.1,-0.15,2024-05-23T00:00:00+00:00
3fb225ad-016d-4701-8d37-93fd3b78f74c,"{'activity_balance': 86, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 83, 'previous_night': 74, 'recovery_index': 99, 'resting_heart_rate': 100, 'sleep_balance': 88}",5/24/2024,89,-0.15,-0.1,2024-05-24T00:00:00+00:00
a9f90731-bf4a-4946-b94a-cdd423390f0f,"{'activity_balance': 70, 'body_temperature': 100, 'hrv_balance': 95, 'previous_day_activity': 79, 'previous_night': 60, 'recovery_index': 93, 'resting_heart_rate': 99, 'sleep_balance': 89}",5/25/2024,85,-0.08,-0.02,2024-05-24T20:00:00-04:00
f16fa10a-19b4-42b7-bf99-7bb19652e8e3,"{'activity_balance': 57, 'body_temperature': 100, 'hrv_balance': 96, 'previous_day_activity': None, 'previous_night': 89, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 97}",5/26/2024,91,-0.01,-0.05,2024-05-26T00:00:00+00:00
ef93505e-0db9-4e0b-9b5c-60ad8d7b4122,"{'activity_balance': 83, 'body_temperature': 96, 'hrv_balance': 87, 'previous_day_activity': 95, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 98, 'sleep_balance': 85}",5/27/2024,88,0.11,-0.01,2024-05-27T00:00:00+00:00
709e8053-0409-4cd2-850f-7ebae11209d4,"{'activity_balance': 70, 'body_temperature': 100, 'hrv_balance': 91, 'previous_day_activity': 93, 'previous_night': 77, 'recovery_index': 87, 'resting_heart_rate': 100, 'sleep_balance': 89}",5/28/2024,88,-0.08,-0.04,2024-05-28T00:00:00+00:00
178295ec-1bdd-426f-ac64-fbe90c231ab6,"{'activity_balance': 76, 'body_temperature': 90, 'hrv_balance': 79, 'previous_day_activity': 86, 'previous_night': 62, 'recovery_index': 65, 'resting_heart_rate': 100, 'sleep_balance': 85}",5/29/2024,81,0.19,0.1,2024-05-29T00:00:00+00:00
feb737fa-a9a9-41c8-94d3-17fd437d8131,"{'activity_balance': 78, 'body_temperature': 100, 'hrv_balance': 81, 'previous_day_activity': 82, 'previous_night': 69, 'recovery_index': 77, 'resting_heart_rate': 100, 'sleep_balance': 86}",5/30/2024,83,-0.02,0.03,2024-05-30T00:00:00+00:00
4f85874b-9aca-4d09-9c56-137d6a17b69a,"{'activity_balance': 76, 'body_temperature': 99, 'hrv_balance': 93, 'previous_day_activity': 72, 'previous_night': 80, 'recovery_index': 89, 'resting_heart_rate': 99, 'sleep_balance': 86}",5/31/2024,87,-0.17,-0.04,2024-05-30T20:00:00-04:00
4d0d6350-c547-4ae6-a9d4-2f5ef76d1816,"{'activity_balance': 89, 'body_temperature': 98, 'hrv_balance': 64, 'previous_day_activity': 85, 'previous_night': 69, 'recovery_index': 92, 'resting_heart_rate': 94, 'sleep_balance': 76}",6/1/2024,81,0.09,0.12,2024-06-01T00:00:00+00:00
2340f6eb-5be7-48d8-8192-482e37ce0237,"{'activity_balance': 83, 'body_temperature': 99, 'hrv_balance': 90, 'previous_day_activity': 89, 'previous_night': 80, 'recovery_index': 87, 'resting_heart_rate': 100, 'sleep_balance': 87}",6/2/2024,89,-0.18,-0.08,2024-06-02T00:00:00+00:00
8a88bbba-6b34-4baa-b521-69eaa1be96a3,"{'activity_balance': 77, 'body_temperature': 99, 'hrv_balance': 93, 'previous_day_activity': 85, 'previous_night': 84, 'recovery_index': 96, 'resting_heart_rate': 100, 'sleep_balance': 79}",6/3/2024,88,-0.19,-0.1,2024-06-03T00:00:00+00:00
5dd3f498-2a13-48a1-8929-b1b56920a5c0,"{'activity_balance': 88, 'body_temperature': 98, 'hrv_balance': 71, 'previous_day_activity': 84, 'previous_night': 67, 'recovery_index': 71, 'resting_heart_rate': 92, 'sleep_balance': 76}",6/4/2024,79,0.09,0.05,2024-06-04T00:00:00+00:00
bb40ac84-e84d-4bbc-859f-a90b96da3433,"{'activity_balance': 91, 'body_temperature': 100, 'hrv_balance': 85, 'previous_day_activity': 84, 'previous_night': 62, 'recovery_index': 100, 'resting_heart_rate': 75, 'sleep_balance': 81}",6/5/2024,82,0.02,-0.08,2024-06-05T00:00:00+00:00
ff2d9923-1ccc-41fc-b029-6b35dae8f4ff,"{'activity_balance': 92, 'body_temperature': 87, 'hrv_balance': 80, 'previous_day_activity': 82, 'previous_night': 78, 'recovery_index': 100, 'resting_heart_rate': 83, 'sleep_balance': 88}",6/6/2024,86,0.22,0.04,2024-06-06T00:00:00+00:00
cdfac34b-670c-4d6a-84d7-654f68712b9c,"{'activity_balance': 98, 'body_temperature': 99, 'hrv_balance': 75, 'previous_day_activity': 88, 'previous_night': 62, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 76}",6/7/2024,84,-0.19,-0.01,2024-06-07T00:00:00+00:00
8baa7adb-abad-44f5-a444-dc987bdcbc62,"{'activity_balance': 96, 'body_temperature': 100, 'hrv_balance': 60, 'previous_day_activity': 19, 'previous_night': 67, 'recovery_index': 100, 'resting_heart_rate': 91, 'sleep_balance': 87}",6/8/2024,76,0,0.06,2024-06-08T00:00:00+00:00
b19d4325-c2ff-4dfd-a60c-1a20cbfac688,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 88, 'previous_day_activity': 81, 'previous_night': 46, 'recovery_index': 16, 'resting_heart_rate': 49, 'sleep_balance': 71}",6/9/2024,66,0,0.06,2024-06-09T00:00:00+00:00
43d1aac6-3590-4062-93d6-fbbe642acf4a,"{'activity_balance': 92, 'body_temperature': 97, 'hrv_balance': 68, 'previous_day_activity': 80, 'previous_night': 68, 'recovery_index': 98, 'resting_heart_rate': 83, 'sleep_balance': 83}",6/10/2024,81,-0.24,-0.15,2024-06-10T00:00:00+00:00
334cb197-57f6-4a51-a107-8469f6f8953c,"{'activity_balance': 98, 'body_temperature': 100, 'hrv_balance': 76, 'previous_day_activity': 83, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 75, 'sleep_balance': 70}",6/11/2024,81,-0.08,-0.01,2024-06-11T00:00:00+00:00
c9bd00a1-8ab4-4d8f-830a-f2e22356e8b5,"{'activity_balance': 92, 'body_temperature': 100, 'hrv_balance': 85, 'previous_day_activity': 84, 'previous_night': 81, 'recovery_index': 89, 'resting_heart_rate': 83, 'sleep_balance': 71}",6/12/2024,83,0.02,-0.02,2024-06-12T00:00:00+00:00
c45189f6-04c2-4ec2-9d73-78d6aff300c3,"{'activity_balance': 90, 'body_temperature': 99, 'hrv_balance': 46, 'previous_day_activity': 47, 'previous_night': 68, 'recovery_index': 100, 'resting_heart_rate': 50, 'sleep_balance': 68}",6/13/2024,67,0.08,-0.06,2024-06-12T17:00:00-07:00
95fb72b7-916f-4323-8724-a4525b21eea3,"{'activity_balance': 79, 'body_temperature': 97, 'hrv_balance': 59, 'previous_day_activity': 83, 'previous_night': 89, 'recovery_index': 100, 'resting_heart_rate': 60, 'sleep_balance': 76}",6/14/2024,77,-0.23,-0.1,2024-06-14T00:00:00+00:00
5f92f459-8c69-4272-8169-84cc1ec51230,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 26, 'previous_day_activity': 81, 'previous_night': 72, 'recovery_index': 100, 'resting_heart_rate': 52, 'sleep_balance': 72}",6/15/2024,69,-0.08,0,2024-06-15T00:00:00+00:00
edcf6657-70f7-47ed-b1c0-14936a9ccc42,"{'activity_balance': 84, 'body_temperature': 100, 'hrv_balance': 24, 'previous_day_activity': 94, 'previous_night': 84, 'recovery_index': 100, 'resting_heart_rate': 62, 'sleep_balance': 81}",6/16/2024,74,-0.01,0,2024-06-16T00:00:00+00:00
09edccf2-59df-40a4-a6db-11cac537095c,"{'activity_balance': 77, 'body_temperature': 97, 'hrv_balance': 19, 'previous_day_activity': 87, 'previous_night': 92, 'recovery_index': 61, 'resting_heart_rate': 100, 'sleep_balance': 83}",6/17/2024,75,-0.24,-0.18,2024-06-17T00:00:00+00:00
21a05140-eb68-4cd7-a99a-35d1ae97fc3d,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 2, 'previous_day_activity': 87, 'previous_night': 78, 'recovery_index': 72, 'resting_heart_rate': 86, 'sleep_balance': 83}",6/18/2024,71,-0.1,-0.04,2024-06-18T00:00:00+00:00
5883ba4c-bfd1-4f02-96b0-fd1cf465edcd,"{'activity_balance': 82, 'body_temperature': 100, 'hrv_balance': 13, 'previous_day_activity': 81, 'previous_night': 84, 'recovery_index': 100, 'resting_heart_rate': 70, 'sleep_balance': 88}",6/19/2024,73,-0.1,-0.06,2024-06-19T00:00:00+00:00
73cd1975-b13f-4088-b7e0-51940d2e7fc9,"{'activity_balance': 95, 'body_temperature': 100, 'hrv_balance': 1, 'previous_day_activity': 81, 'previous_night': 63, 'recovery_index': 88, 'resting_heart_rate': 79, 'sleep_balance': 81}",6/20/2024,69,-0.03,-0.1,2024-06-20T00:00:00+00:00
403b4787-453e-4d10-a3f3-c1b3cc92779e,"{'activity_balance': 82, 'body_temperature': 100, 'hrv_balance': 10, 'previous_day_activity': 81, 'previous_night': 78, 'recovery_index': 100, 'resting_heart_rate': 79, 'sleep_balance': 90}",6/21/2024,74,0.01,-0.03,2024-06-20T20:00:00-04:00
38ee3d0e-7173-47f5-893f-b073c935394e,"{'activity_balance': 83, 'body_temperature': 100, 'hrv_balance': 24, 'previous_day_activity': 82, 'previous_night': 75, 'recovery_index': 100, 'resting_heart_rate': 96, 'sleep_balance': 83}",6/22/2024,77,0,-0.02,2024-06-22T00:00:00+00:00
b2b38cde-4baa-4d62-9c58-7b8e398f67c9,"{'activity_balance': 93, 'body_temperature': 100, 'hrv_balance': 11, 'previous_day_activity': 77, 'previous_night': 69, 'recovery_index': 95, 'resting_heart_rate': 79, 'sleep_balance': 80}",6/23/2024,71,-0.12,-0.04,2024-06-23T00:00:00+00:00
1130e375-5ed2-47d4-ad71-d5563feadf54,"{'activity_balance': 81, 'body_temperature': 100, 'hrv_balance': 53, 'previous_day_activity': None, 'previous_night': 59, 'recovery_index': 94, 'resting_heart_rate': 96, 'sleep_balance': 80}",6/24/2024,77,-0.09,-0.01,2024-06-24T00:00:00+00:00
7a08b9bb-ed23-449d-a3c7-2dda2b39065c,"{'activity_balance': 83, 'body_temperature': 94, 'hrv_balance': 45, 'previous_day_activity': 80, 'previous_night': 73, 'recovery_index': 82, 'resting_heart_rate': 96, 'sleep_balance': 82}",6/25/2024,78,0.14,0.04,2024-06-25T00:00:00+00:00
c4f9f84d-114f-4fc6-b12d-ac4557c59a3c,"{'activity_balance': 85, 'body_temperature': 99, 'hrv_balance': 50, 'previous_day_activity': 43, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 71, 'sleep_balance': 75}",6/26/2024,72,0.07,-0.01,2024-06-26T00:00:00+00:00
3e862a53-5218-41e4-8e86-b9f4d08f3951,"{'activity_balance': 81, 'body_temperature': 100, 'hrv_balance': 58, 'previous_day_activity': 78, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 64, 'sleep_balance': 74}",6/27/2024,76,-0.09,-0.02,2024-06-27T00:00:00+00:00
ff3c26ee-9676-4230-9dbe-8d8241774256,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 48, 'previous_day_activity': 74, 'previous_night': 69, 'recovery_index': 85, 'resting_heart_rate': 56, 'sleep_balance': 71}",6/28/2024,70,-0.09,0.05,2024-06-28T00:00:00+00:00
35f8f076-ffec-430c-87ad-0133caaee703,"{'activity_balance': 85, 'body_temperature': 96, 'hrv_balance': 33, 'previous_day_activity': 47, 'previous_night': 66, 'recovery_index': 70, 'resting_heart_rate': 58, 'sleep_balance': 64}",6/29/2024,62,0.11,0.07,2024-06-29T00:00:00+00:00
2c133077-048f-4c21-bfb9-b6dd5abf399d,"{'activity_balance': 79, 'body_temperature': 91, 'hrv_balance': 67, 'previous_day_activity': 80, 'previous_night': 86, 'recovery_index': 29, 'resting_heart_rate': 34, 'sleep_balance': 78}",6/30/2024,67,0.17,0.03,2024-06-30T00:00:00+00:00
c281a7d1-e04a-45a9-a54d-25b835e37c7a,"{'activity_balance': 96, 'body_temperature': 97, 'hrv_balance': 34, 'previous_day_activity': 86, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 60, 'sleep_balance': 62}",7/1/2024,72,0.1,0.04,2024-07-01T00:00:00+00:00
a7a62b40-7020-4a6a-b922-aa2ff5078831,"{'activity_balance': 82, 'body_temperature': 100, 'hrv_balance': 56, 'previous_day_activity': 84, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 77, 'sleep_balance': 72}",7/2/2024,77,-0.04,0.08,2024-07-02T00:00:00+00:00
e8b1e817-8265-4a01-a136-18b7f33f6fce,"{'activity_balance': 95, 'body_temperature': 96, 'hrv_balance': 52, 'previous_day_activity': 86, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 77, 'sleep_balance': 79}",7/3/2024,78,0.12,0.15,2024-07-03T00:00:00+00:00
8de09dd3-e828-414d-9be1-552dadeb0541,"{'activity_balance': 83, 'body_temperature': 94, 'hrv_balance': 70, 'previous_day_activity': 84, 'previous_night': 82, 'recovery_index': 100, 'resting_heart_rate': 85, 'sleep_balance': 80}",7/4/2024,83,0.13,0.1,2024-07-04T00:00:00+00:00
8073d367-08c4-403e-9856-32bff08ba748,"{'activity_balance': 99, 'body_temperature': 100, 'hrv_balance': 29, 'previous_day_activity': 88, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 77, 'sleep_balance': 83}",7/5/2024,77,-0.09,0,2024-07-05T00:00:00+00:00
